CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;May-25;Jun-25;Jul-25;Aug-25;Sep-25;Oct-25;Nov-25;Dec-25;Jan-26;Feb-26;Mar-26;Apr-26;May-26;Jun-26
221 - PEKANBARU;411 - BATAM;Giro;CASA;15.553.158.842;13.867.306.808;13.842.153.488;14.381.728.974;14.413.641.117;16.672.284.035;17.333.687.091;15.904.210.313;16.859.084.474;14.003.058.573;15.972.948.338;17.820.535.935;16.707.610.400;15.901.662.359;15.377.902.058;15.209.556.264;15.020.826.980;16.680.758.030
221 - PEKANBARU;411 - BATAM;Tabungan;CASA;85.948.462.773;82.499.037.914;85.628.243.906;80.268.136.121;80.510.065.379;78.495.696.942;77.761.911.820;75.363.886.279;74.423.769.278;73.954.947.913;73.883.037.346;75.870.567.941;70.117.803.751;71.314.890.959;72.136.862.119;70.913.410.952;69.877.397.740;68.825.594.553
221 - PEKANBARU;451 - TANJUNG PINANG;Deposito;TD;42.734.329.983;40.804.713.411;40.516.935.545;40.154.290.350;39.239.660.953;38.431.879.778;38.383.537.334;39.085.452.421;40.255.013.633;39.052.732.740;39.225.659.693;39.199.862.338;39.359.979.599;36.833.122.442;37.068.648.970;34.693.541.238;34.622.067.873;33.581.784.384
221 - PEKANBARU;451 - TANJUNG PINANG;Giro;CASA;4.058.873.504;4.803.629.415;5.022.269.385;4.053.702.445;3.810.039.206;4.034.303.024;4.281.249.141;4.400.231.661;3.597.727.064;3.429.753.777;3.524.455.673;5.278.733.716;9.114.023.209;9.064.609.953;8.682.524.464;7.033.255.264;6.581.557.621;5.939.842.107
221 - PEKANBARU;451 - TANJUNG PINANG;Tabungan;CASA;57.439.506.819;55.586.418.540;56.852.373.369;55.469.286.952;54.307.829.260;55.161.569.288;55.754.675.535;54.466.364.251;51.953.033.904;52.846.822.953;52.982.412.289;53.130.060.524;51.688.724.113;50.848.432.726;51.028.741.536;53.627.178.257;52.846.417.527;52.728.229.661
241 - BANDA ACEH;241 - BANDA ACEH;Deposito;TD;42.812.249.642;40.978.117.090;38.638.983.884;38.085.620.011;38.343.147.933;37.139.383.735;36.359.289.270;35.626.275.965;35.251.895.086;35.160.924.251;33.789.578.898;34.645.865.081;33.114.404.998;33.466.657.668;31.312.062.643;30.156.080.594;29.992.099.739;33.331.761.859
241 - BANDA ACEH;241 - BANDA ACEH;Giro;CASA;4.209.168.089;4.947.007.427;4.456.642.250;4.283.323.233;3.920.182.298;3.776.735.514;6.090.022.923;4.111.792.047;3.906.970.146;4.768.637.026;4.855.169.227;4.643.877.782;5.639.415.077;6.631.980.553;6.446.420.910;6.080.261.689;5.462.881.182;6.415.364.798
241 - BANDA ACEH;241 - BANDA ACEH;Tabungan;CASA;48.848.055.793;47.831.244.204;47.366.116.286;46.614.699.993;45.208.837.486;45.769.228.903;44.903.398.121;44.512.664.501;44.868.910.213;44.462.318.751;44.031.902.789;43.489.883.632;39.307.568.547;40.162.621.630;38.617.477.629;38.181.489.090;37.942.185.542;38.240.333.443
241 - BANDA ACEH;261 - LANGSA;Deposito;TD;13.102.009.653;12.935.018.810;12.684.000.000;9.504.000.000;9.134.000.000;9.994.000.000;9.609.000.000;9.654.000.000;9.539.000.000;9.634.000.000;9.760.000.000;9.685.012.823;10.720.036.875;10.730.050.036;10.415.084.191;10.055.000.000;10.000.000.000;9.318.000.000
241 - BANDA ACEH;261 - LANGSA;Giro;CASA;4.265.485.742;4.343.991.459;3.710.988.599;3.986.802.459;4.073.510.004;3.661.585.027;2.517.604.993;2.430.736.818;2.473.090.069;2.446.394.437;2.604.498.708;2.557.899.455;2.724.754.048;2.767.008.026;4.312.564.097;4.698.794.582;4.473.064.232;4.761.631.205
241 - BANDA ACEH;261 - LANGSA;Tabungan;CASA;30.951.635.238;30.570.501.578;30.512.826.600;31.288.765.187;30.471.064.361;30.722.301.764;30.644.318.149;29.075.110.050;29.398.968.153;29.427.021.644;30.007.944.400;30.279.256.279;29.964.915.293;29.073.548.826;29.027.237.046;28.685.766.855;28.981.815.533;30.289.541.863
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Deposito;TD;86.052.250.321;86.367.898.513;87.933.040.898;85.929.136.404;86.313.743.655;86.745.840.576;86.479.456.971;84.385.713.001;82.890.718.939;84.711.724.076;86.058.730.331;86.674.080.367;85.729.285.038;84.166.740.575;81.348.745.830;82.050.751.577;82.425.648.728;83.073.601.000
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Giro;CASA;3.229.319.542;2.879.830.503;4.134.209.822;4.518.261.818;4.426.302.128;4.807.699.296;4.127.237.039;3.680.838.718;3.881.900.431;2.611.908.040;2.702.409.323;5.443.984.990;3.477.237.624;3.521.185.270;4.138.012.510;3.671.050.961;4.006.548.332;3.792.383.703
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Tabungan;CASA;58.462.287.694;57.255.566.759;56.169.138.502;54.098.635.710;50.041.309.188;50.635.034.942;52.302.759.990;50.391.993.683;46.874.833.241;48.261.853.755;49.779.849.958;49.868.657.294;50.272.783.754;46.607.426.266;46.070.518.122;44.591.067.667;45.206.668.633;47.705.173.153
351 - LAMPUNG;351 - LAMPUNG;Deposito;TD;85.052.307.992;84.538.246.360;85.490.346.211;87.787.394.173;85.195.403.133;95.729.749.473;86.223.108.216;88.127.229.470;79.430.731.629;74.605.938.853;79.162.378.843;82.408.445.420;81.976.644.783;85.406.325.780;85.037.249.012;85.131.605.773;85.760.075.573;86.731.614.643
351 - LAMPUNG;351 - LAMPUNG;Giro;CASA;88.495.521.117;101.038.686.537;95.821.646.128;101.393.613.010;77.708.457.780;58.338.197.269;58.876.299.536;52.092.088.489;67.239.244.565;73.341.827.709;76.807.754.427;46.315.415.791;77.202.385.202;84.716.447.139;73.686.825.161;84.704.469.239;86.411.931.803;92.124.364.781
351 - LAMPUNG;351 - LAMPUNG;Tabungan;CASA;136.913.000.685;133.627.051.341;135.449.426.506;132.337.327.969;131.477.995.884;134.646.823.730;137.081.840.577;129.265.897.766;131.906.411.877;131.059.878.720;128.842.985.110;130.681.513.779;125.521.353.992;129.905.304.215;128.045.943.017;128.886.944.735;127.211.015.902;128.538.740.523
351 - LAMPUNG;352 - KCP BANDAR JAYA;Deposito;TD;23.530.145.505;18.682.118.321;12.405.698.623;12.441.753.615;12.426.919.335;16.590.221.704;28.891.816.840;31.002.272.792;32.383.661.475;26.897.599.301;27.651.169.537;28.007.457.686;24.976.337.081;23.136.842.723;23.071.141.397;19.048.625.465;17.884.398.126;16.549.884.730
351 - LAMPUNG;352 - KCP BANDAR JAYA;Giro;CASA;4.564.826.964;3.379.895.778;3.845.971.689;4.158.169.834;3.584.161.234;3.464.100.173;3.755.218.098;3.828.581.498;4.136.717.238;6.263.561.668;5.232.871.955;5.065.726.101;6.583.095.143;5.681.905.728;5.586.180.564;5.705.241.391;5.585.929.616;5.877.637.739
351 - LAMPUNG;352 - KCP BANDAR JAYA;Tabungan;CASA;22.632.230.205;23.301.989.317;26.062.546.116;26.258.389.476;24.976.660.079;25.981.206.345;25.046.600.458;23.475.106.715;24.463.022.767;23.045.399.059;23.433.370.983;24.336.816.984;23.564.062.397;23.483.166.589;24.206.661.441;24.784.694.979;25.591.125.142;26.287.572.883
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Deposito;TD;21.184.302.130;21.218.504.869;18.603.395.250;23.960.961.184;26.343.110.585;24.269.634.744;18.519.429.342;22.990.220.519;22.429.487.788;22.651.688.238;23.531.937.777;24.736.745.320;24.772.684.646;17.436.389.362;17.248.885.950;17.468.933.984;17.787.672.013;24.204.099.950
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Giro;CASA;21.603.246.074;19.767.302.568;19.554.268.239;17.573.780.754;14.359.414.966;16.462.239.827;14.963.664.900;17.816.113.576;16.485.171.064;22.635.726.841;14.853.870.949;20.292.811.902;13.361.845.253;18.719.090.565;17.248.398.558;15.253.312.276;13.581.849.608;25.289.581.082
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Tabungan;CASA;60.584.326.701;57.085.261.624;49.459.551.897;46.487.134.096;41.907.828.367;47.147.299.911;51.802.886.250;46.439.468.266;45.522.123.494;47.989.056.017;49.078.212.309;47.106.883.887;45.170.348.958;44.986.643.689;42.035.435.080;42.578.581.655;41.948.492.544;38.716.737.764
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Deposito;TD;26.994.599.603;30.011.376.766;30.803.080.445;30.650.517.428;30.825.333.015;28.193.570.698;29.296.695.713;30.449.499.907;30.330.288.870;29.000.034.929;28.305.499.057;28.524.798.932;28.252.558.197;27.893.266.349;28.025.545.070;30.077.958.298;28.597.801.292;28.508.031.635
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Giro;CASA;4.083.129.193;4.637.381.130;5.578.808.560;6.701.474.374;6.506.095.146;5.195.555.314;4.860.488.344;6.000.663.785;3.863.667.496;3.955.080.899;3.773.090.712;3.558.372.278;4.481.326.469;4.865.273.951;5.663.535.396;5.168.612.267;6.858.629.435;6.172.852.986
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Tabungan;CASA;37.268.604.602;36.494.964.833;37.579.020.875;36.783.536.582;37.001.739.188;36.480.355.167;38.326.753.587;36.725.045.084;36.551.899.291;36.854.663.167;39.150.865.062;37.574.239.360;36.929.411.753;35.167.445.412;38.895.222.233;35.197.609.114;34.676.303.519;35.962.545.588
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Deposito;TD;13.738.962.465;14.141.662.659;9.266.228.898;9.263.590.940;9.311.188.689;8.896.831.058;7.484.250.816;7.380.315.741;7.007.326.735;8.127.313.934;18.122.314.576;26.345.344.813;26.372.207.122;16.303.004.442;16.275.580.926;11.375.717.259;11.335.883.488;18.327.879.799
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Giro;CASA;3.953.574.637;2.785.370.857;1.297.986.071;1.813.532.603;1.526.102.287;2.240.215.093;2.745.216.169;1.977.401.854;2.839.715.816;1.392.701.278;4.022.196.318;4.646.472.371;1.402.136.387;5.341.685.629;1.502.552.529;4.243.231.686;1.082.580.889;1.808.331.142
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Tabungan;CASA;41.721.681.797;41.213.660.963;42.715.918.352;40.979.838.053;39.969.540.260;36.461.621.562;38.281.956.845;36.838.224.792;37.275.668.503;37.481.010.721;38.884.426.292;39.433.009.813;38.506.057.231;37.673.199.098;38.514.587.891;39.815.808.729;40.822.467.167;40.400.852.780
361 - PALEMBANG;361 - PALEMBANG;Deposito;TD;64.495.855.906;66.616.541.083;71.925.501.661;71.847.279.622;73.170.656.669;83.177.489.074;70.977.542.761;70.742.167.384;58.021.659.534;66.153.041.220;67.662.471.033;86.535.142.036;68.132.222.643;67.141.665.949;67.860.044.153;58.097.355.315;60.624.207.376;64.067.786.870
361 - PALEMBANG;361 - PALEMBANG;Giro;CASA;23.116.193.733;26.858.380.029;13.330.449.859;14.048.079.751;10.539.301.919;11.751.598.725;16.543.492.080;21.759.915.846;18.925.195.177;23.171.434.419;21.024.864.517;15.015.687.170;18.063.811.599;10.328.189.446;9.003.495.345;10.972.461.919;8.816.054.693;18.546.766.317
361 - PALEMBANG;361 - PALEMBANG;Tabungan;CASA;89.011.584.742;88.296.502.351;87.947.801.852;83.068.642.721;83.083.314.267;85.980.622.733;83.791.447.035;83.430.987.173;90.404.343.618;78.585.074.240;78.837.803.952;81.366.999.644;78.321.132.792;75.773.214.279;77.164.643.332;86.129.400.059;84.769.269.584;83.776.354.161
361 - PALEMBANG;366 - KCP PLAJU;Deposito;TD;24.310.112.061;25.284.507.740;24.186.501.277;25.491.482.720;24.333.902.130;23.900.399.979;22.973.536.501;24.262.571.762;25.182.455.465;25.811.186.576;25.356.483.977;25.344.439.067;24.890.803.158;23.988.812.746;23.846.203.676;26.643.536.232;26.565.388.221;27.033.432.252
361 - PALEMBANG;366 - KCP PLAJU;Giro;CASA;3.284.476.487;3.092.362.208;2.718.046.157;2.892.889.548;4.426.717.104;4.343.491.730;6.086.763.987;5.562.866.174;6.211.184.210;5.972.462.591;5.649.462.369;5.407.408.843;5.253.902.861;4.759.015.797;4.504.982.349;3.776.063.326;3.978.193.473;2.609.237.674
361 - PALEMBANG;366 - KCP PLAJU;Tabungan;CASA;42.307.077.863;41.246.879.516;40.384.796.964;39.912.510.265;40.114.224.737;40.564.942.771;39.844.064.119;38.561.970.767;39.562.530.561;39.602.211.551;40.032.770.212;40.367.090.312;39.494.933.699;39.128.015.108;39.391.498.631;40.789.928.960;42.302.007.851;40.462.610.386
361 - PALEMBANG;398 - KCP BATURAJA;Deposito;TD;23.182.913.629;23.417.455.319;24.614.494.509;24.296.034.988;24.249.076.556;31.881.619.233;20.585.188.184;18.037.882.023;16.547.350.107;16.625.668.575;16.583.173.857;16.803.940.016;16.327.539.522;15.844.591.055;16.920.730.586;17.535.756.375;16.917.679.314;16.312.947.039
361 - PALEMBANG;398 - KCP BATURAJA;Giro;CASA;10.552.799.183;9.537.311.237;9.728.537.436;7.070.783.752;6.145.006.237;8.540.651.156;6.341.805.452;4.761.855.317;4.832.047.062;2.520.104.957;5.436.291.067;8.145.975.261;6.209.378.056;5.866.248.339;6.197.190.510;6.161.712.217;7.570.761.844;5.802.906.852
361 - PALEMBANG;398 - KCP BATURAJA;Tabungan;CASA;20.504.758.825;20.642.547.177;20.139.251.653;19.659.301.507;19.482.192.010;20.424.453.622;19.805.824.899;18.676.511.052;18.258.956.403;18.756.775.798;19.033.485.471;19.217.577.502;18.525.441.910;18.527.204.381;16.910.895.785;17.068.027.986;17.132.401.717;17.897.527.885
361 - PALEMBANG;401 - KCP ENIM;Deposito;TD;32.551.787.214;32.543.970.904;32.844.235.199;30.455.757.511;30.885.001.510;53.465.944.045;35.725.307.928;35.155.931.497;36.879.802.364;36.563.467.216;63.143.567.883;56.896.085.308;31.328.033.673;30.864.347.780;58.276.035.260;29.475.250.994;28.065.039.799;29.074.436.977
361 - PALEMBANG;401 - KCP ENIM;Giro;CASA;746144834,3;739950236,7;736149911,4;735459317,1;740259541,3;737276583,2;734877798,3;714458647,5;974425116,8;974112702,5;973286871,7;983209541,1;982937554,6;707959062,8;703427658,2;710208913,3;710263399,9;749720359,5
361 - PALEMBANG;401 - KCP ENIM;Tabungan;CASA;33.025.673.838;32.349.793.728;33.317.512.963;36.709.468.499;35.182.309.612;34.256.999.324;32.604.033.454;31.943.248.841;30.744.394.803;30.974.558.177;31.429.152.785;33.556.065.810;32.411.475.955;30.580.519.776;29.827.672.947;28.871.673.657;29.524.950.405;30.462.839.947
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Deposito;TD;72.802.915.628;73.534.326.493;67.248.467.116;65.372.050.858;81.681.866.289;85.002.338.791;86.996.178.572;87.909.076.972;88.749.693.140;87.446.197.269;94.264.283.214;91.146.325.891;90.080.595.912;94.361.918.026;94.275.795.006;99.572.035.925;99.151.606.001;99.218.587.077
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Giro;CASA;42.374.421.010;41.425.262.485;40.917.204.396;40.285.555.459;2.171.144.788;2.512.299.299;2.320.803.057;2.281.350.790;2.485.107.082;2.401.656.064;2.332.421.475;8.766.907.232;13.858.685.036;8.559.387.280;8.421.958.312;2.486.008.698;2.520.127.608;3.179.034.111
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Tabungan;CASA;144.757.249.543;143.182.884.919;148.861.907.566;150.550.203.550;145.740.697.010;141.994.336.622;149.430.409.399;144.666.891.192;143.697.120.700;144.974.529.738;147.357.545.386;148.752.778.701;136.954.812.966;133.022.919.787;136.880.621.163;140.353.064.298;143.872.567.226;145.840.033.842
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Deposito;TD;24.241.768.458;24.049.509.870;24.093.556.873;24.677.535.773;23.028.699.102;23.195.646.106;22.790.990.683;23.383.770.616;23.488.916.655;22.577.832.872;20.557.548.187;19.927.793.378;20.802.929.735;20.602.928.259;19.751.014.508;19.823.436.246;19.386.708.915;18.858.349.915
